stop_id,route_id,route_short_name,trip_id,vehicle_id,snapshot_ts,gtfs_scheduled_ts,predicted_arrival_ts,delay_min,headway_min,passenger_delay_min,hour_of_day,day_of_week,is_weekend,is_peak_hour,month,date,hour_bucket,status
1_65092,1_100162,271,1_720941629,1_7409,1773513332,1773514560.0,1773513321.0,-20.65,0.0,-20.65,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_57804,1_100072,181,1_721582529,1_7164,1773513332,1773513262.0,1773513468.0,3.43,12.95,3.43,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8671,1_100275,8,1_694015909,1_7974433,1773513332,1773513411.0,1773513411.0,0.0,6.77,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_2850,1_100089,2,1_768041469,1_7975163,1773513332,1773513600.0,1773513600.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_52306,1_102619,F Line,1_635422689,1_7975733,1773513032,1773513300.0,1773513300.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_71960,1_102752,223,1_766502669,1_7347,1773513032,1773513300.0,1773513171.0,-2.15,0.0,-2.15,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_54971,1_100004,105,1_635407559,1_3729,1773513032,1773512924.0,1773513169.0,4.08,7.58,4.08,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_75580,1_100205,348,1_771667319,1_7214,1773513032,1773513204.0,1773513171.0,-0.55,19.0,18.45,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8530,1_100263,7,1_727429849,1_8214,1773513032,1773513126.0,1773513151.0,0.42,4.12,0.42,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_51740,1_100030,131,1_786540969,1_8067,1773513032,1773512890.0,1773513040.0,2.5,0.0,2.5,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_620,40_100239,550,40_561761309,40_9672,1773512732,1773513120.0,1773512840.0,-4.67,0.0,-4.67,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_46505,1_102619,F Line,1_656274909,1_7975734,1773512732,1773512940.0,1773512940.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_46791,1_100016,118,1_656261199,1_3730,1773512732,1773512760.0,1773512848.0,1.47,0.0,1.47,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_1190,1_100009,11,1_736408239,1_8068,1773512732,1773512958.0,1773512786.0,-2.87,16.75,13.88,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_320,40_100239,550,40_561762139,40_9806,1773512732,1773512760.0,1773512819.0,0.98,0.0,0.98,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_103,1_102745,G Line,1_736402439,1_6411,1773512732,1773512535.0,1773512781.0,4.1,0.52,4.1,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_80692,1_100045,150,1_694453729,1_8180,1773512732,1773512485.0,1773512771.0,4.77,9.0,4.77,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_2200,1_100028,13,1_768041209,1_7975167,1773512732,1773512486.0,1773512893.0,6.78,2.0,6.78,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_45670,1_100210,36,1_562555719,1_7974764,1773512732,1773512844.0,1773512859.0,0.25,3.47,0.25,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_58112,1_102619,F Line,1_694461089,1_6239,1773512732,1773512916.0,1773512819.0,-1.62,0.75,-0.87,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_59872,1_102619,F Line,1_635423269,1_6288,1773512432,1773512485.0,1773512588.0,1.72,5.45,1.72,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8530,1_100005,106,1_762143979,1_7314,1773512432,1773512653.0,1773512453.0,-3.33,3.88,0.55,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8530,1_100263,7,1_727429909,1_8229,1773512432,1773512526.0,1773512480.0,-0.77,4.12,3.35,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_575,1_100210,36,1_562555679,1_7159,1773512432,1773512580.0,1773512288.0,-4.87,0.0,-4.87,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_60120,1_100042,148,1_762115229,1_3756,1773512432,1773512537.0,1773512399.0,-2.3,24.0,21.7,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8080,1_100005,106,1_762143949,1_7439,1773512432,1773512482.0,1773512433.0,-0.82,2.07,1.25,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8671,1_100275,8,1_694015899,1_8060,1773512432,1773512511.0,1773512475.0,-0.6,6.77,6.17,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_27420,1_100249,60,1_649668139,1_7013,1773512432,1773512588.0,1773512530.0,-0.97,0.0,-0.97,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_85800,1_100196,331,1_778637269,1_7234,1773512432,1773512433.0,1773512481.0,0.8,1.0,0.8,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_99254,1_100045,150,1_694453739,1_8190,1773512432,1773512620.0,1773512592.0,-0.47,10.0,9.53,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_51551,1_102736,H Line,1_636327619,1_6112,1773512432,1773512667.0,1773512521.0,-2.43,3.0,0.57,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_21080,1_100026,128,1_762132259,1_7319,1773512132,1773511260.0,1773512276.0,16.93,0.0,16.93,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_47660,1_102736,H Line,1_636327609,1_6073,1773512132,1773512215.0,1773512165.0,-0.83,8.13,7.3,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_75770,1_102615,E Line,1_768648219,1_6085,1773512132,1773512246.0,1773512183.0,-1.05,0.0,-1.05,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_575,1_102576,C Line,1_774755169,1_6254,1773512132,1773511800.0,1773512178.0,6.3,1.0,6.3,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_52306,1_102619,F Line,1_635423479,1_7975757,1773512132,1773512400.0,1773512400.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_45670,1_100210,36,1_562555709,1_7974755,1773512132,1773512244.0,1773512244.0,0.0,3.47,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_10912,1_100162,271,1_694317419,1_7976243,1773512132,1773512400.0,1773512400.0,0.0,6.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_52081,1_102736,H Line,1_636327619,1_6112,1773512132,1773512379.0,1773512228.0,-2.52,3.0,0.48,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_10640,1_100252,62,1_736388539,1_8003,1773512132,1773513000.0,1773511958.0,-17.37,0.0,-17.37,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_2200,1_102581,D Line,1_581418459,1_6050,1773512132,1773512425.0,1773512316.0,-1.82,1.0,-0.82,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_80121,1_102719,161,1_693792629,1_7353,1773512132,1773512205.0,1773512239.0,0.57,0.02,0.57,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_52306,1_102719,161,1_635421319,1_7975811,1773512132,1773512340.0,1773512340.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_27420,23_102638,First Hill Streetcar,23_55295548,23_403,1773512132,1773511860.0,1773512317.0,7.62,0.0,7.62,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_75890,1_102615,E Line,1_768614159,1_6209,1773512132,1773512202.0,1773512175.0,-0.45,0.0,-0.45,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_2850,1_100089,2,1_768040919,1_7095,1773511832,1773512700.0,1773511730.0,-16.17,0.0,-16.17,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_46505,1_102619,F Line,1_694462129,1_7975740,1773511832,1773512040.0,1773512040.0,0.0,14.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_13830,1_102581,D Line,1_581418459,1_6050,1773511832,1773511838.0,1773511879.0,0.68,0.55,0.68,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_320,40_100239,550,40_561762129,40_9583,1773511832,1773511860.0,1773511890.0,0.5,0.0,0.5,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_41940,1_100249,60,1_690043129,1_7035,1773511832,1773511947.0,1773511937.0,-0.17,3.17,3.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_75190,1_102746,333,1_778642879,1_7210,1773511832,1773511925.0,1773511887.0,-0.63,1.0,0.37,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8530,1_100005,106,1_762143799,1_7476,1773511532,1773511753.0,1773511599.0,-2.57,3.88,1.31,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_99254,1_100045,150,1_694452299,1_6975,1773511532,1773511660.0,1773511517.0,-2.38,11.0,8.62,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_22196,1_102736,H Line,1_636326839,1_6076,1773511532,1773511746.0,1773511545.0,-3.35,8.55,5.2,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_41850,1_100249,60,1_649668139,1_7013,1773511532,1773511647.0,1773511636.0,-0.18,0.0,-0.18,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_40060,1_102574,40,1_778640319,1_8147,1773511532,1773511868.0,1773511471.0,-6.62,0.0,-6.62,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_10912,1_100224,44,1_663970539,1_8233,1773511532,1773511417.0,1773511708.0,4.85,6.8,4.85,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_620,40_100240,554,40_774827029,40_9673,1773511532,1773511560.0,1773511731.0,2.85,14.0,2.85,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_40065,1_102574,40,1_778640319,1_8147,1773511532,1773511961.0,1773511657.0,-5.07,0.0,-5.07,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_64569,1_100099,208,1_694311989,1_7976233,1773511532,1773511435.0,1773511594.0,2.65,26.82,2.65,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_75890,1_102615,E Line,1_768647639,1_6096,1773511532,1773511602.0,1773511484.0,-1.97,0.0,-1.97,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_31990,1_100026,128,1_762132089,1_7198,1773511532,1773511677.0,1773511600.0,-1.28,0.0,-1.28,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_17651,1_102747,61,1_689847079,1_3743,1773511532,1773511573.0,1773511523.0,-0.83,0.0,-0.83,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_60477,1_100060,168,1_693791699,1_7135,1773511532,1773511570.0,1773511649.0,1.32,0.0,1.32,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_77930,1_102746,333,1_778643519,1_7212,1773511532,1773511457.0,1773511561.0,1.73,1.0,1.73,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_2850,1_100089,2,1_768042229,1_7975173,1773511532,1773511800.0,1773511800.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_575,1_100210,36,1_562555659,1_7119,1773511232,1773511320.0,1773511062.0,-4.3,1.0,-3.3,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_30790,1_100249,60,1_690045849,1_7056,1773511232,1773511131.0,1773511250.0,1.98,0.0,1.98,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_11060,1_100447,49,1_650253499,1_7099,1773511232,1773511191.0,1773511359.0,2.8,0.0,2.8,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10912,40_100511,542,40_569520409,40_7976436,1773511232,1773511440.0,1773511440.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_60680,1_100512,A Line,1_721589089,1_6238,1773511232,1773511489.0,1773511370.0,-1.98,0.0,-1.98,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_52306,1_102619,F Line,1_635424039,1_7975739,1773511232,1773511500.0,1773511500.0,0.0,0.0,0.0,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_59282,1_102717,165,1_664499819,1_7148,1773511232,1773512040.0,1773511149.0,-14.85,0.0,-14.85,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_10912,1_100228,48,1_770725209,1_8069,1773510932,1773511080.0,1773511130.0,0.83,1.0,0.83,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10640,1_100252,62,1_736388529,1_8011,1773510932,1773512100.0,1773510643.0,-24.28,0.0,-24.28,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_575,1_102576,C Line,1_774755279,1_6251,1773510932,1773510840.0,1773511009.0,2.82,1.0,2.82,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_27420,23_102638,First Hill Streetcar,23_55295547,23_406,1773510932,1773510960.0,1773510991.0,0.52,0.0,0.52,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_58112,1_102619,F Line,1_656274709,1_6280,1773510932,1773511056.0,1773511011.0,-0.75,0.75,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_81982,1_102746,333,1_778642889,1_7222,1773510932,1773511179.0,1773511108.0,-1.18,0.0,-1.18,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_620,40_100239,550,40_561762019,40_9589,1773510932,1773511320.0,1773511113.0,-3.45,12.0,8.55,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8403,1_100039,14,1_663978079,1_7091,1773510932,1773510840.0,1773511116.0,4.6,2.0,4.6,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_320,40_100239,550,40_561762869,40_9650,1773510932,1773510960.0,1773511014.0,0.9,0.0,0.9,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_970,1_100045,150,1_771025659,1_8163,1773510932,1773510852.0,1773510964.0,1.87,1.0,1.87,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_46505,1_102619,F Line,1_694461089,1_7975735,1773510932,1773511140.0,1773511140.0,0.0,0.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_27420,1_100249,60,1_649668149,1_7174,1773510932,1773510788.0,1773511021.0,3.88,6.0,3.88,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_59282,1_100072,181,1_721582519,1_7410,1773510932,1773512100.0,1773510802.0,-21.63,7.0,-14.63,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_71678,1_102552,226,1_778425399,1_7365,1773510932,1773511259.0,1773511020.0,-3.98,10.38,6.4,11.0,5.0,1,0,3.0,2026-03-14,2026-03-14 11:00,default
1_8310,1_100263,7,1_727429919,1_8236,1773510632,1773510701.0,1773510575.0,-2.1,6.17,4.07,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_8671,1_100275,8,1_694015879,1_8296,1773510632,1773510711.0,1773510681.0,-0.5,6.77,6.27,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_1190,40_100239,550,40_561762879,40_9806,1773510632,1773510829.0,1773510639.0,-3.17,12.85,9.68,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_80692,1_100045,150,1_694452299,1_6975,1773510632,1773510685.0,1773510710.0,0.42,8.35,0.42,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_99254,1_100045,150,1_694453429,1_8185,1773510632,1773510760.0,1773510698.0,-1.03,11.0,9.97,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_80121,1_102719,161,1_635421579,1_7351,1773510632,1773510345.0,1773510781.0,7.27,0.02,7.27,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_620,40_100236,545,40_353312519,40_7976437,1773510632,1773510240.0,1773510859.0,10.32,7.0,10.32,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_25791,1_100214,372,1_609383129,1_7407,1773510632,1773510578.0,1773510821.0,4.05,1.0,4.05,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_22184,1_102736,H Line,1_636326829,1_6071,1773510632,1773510761.0,1773510703.0,-0.97,3.75,2.78,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_21320,1_100249,60,1_690045519,1_7005,1773510632,1773510960.0,1773510760.0,-3.33,8.0,4.67,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_2200,1_102581,D Line,1_581418439,1_6114,1773510632,1773510685.0,1773510840.0,2.58,0.0,2.58,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_41128,1_100026,128,1_762132139,1_7186,1773510632,1773510756.0,1773510690.0,-1.1,0.0,-1.1,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_27290,1_100161,27,1_473805239,1_7021,1773510632,1773510788.0,1773510673.0,-1.92,28.0,26.08,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_79610,1_100006,107,1_635408309,1_3756,1773510632,1773510952.0,1773510680.0,-4.53,0.35,-4.18,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_84810,1_102752,223,1_825163599,1_7318,1773510632,1773510654.0,1773510715.0,1.02,0.0,1.02,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_85800,1_100196,331,1_778637939,1_7235,1773510632,1773510633.0,1773510719.0,1.43,0.35,1.43,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_66730,1_102552,226,1_778425399,1_7365,1773510332,1773510483.0,1773510407.0,-1.27,10.75,9.48,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_280,40_100240,554,40_561760639,40_9677,1773510332,1773510293.0,1773510405.0,1.87,10.0,1.87,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_52306,1_102719,161,1_635421329,1_7975808,1773510332,1773510480.0,1773510480.0,0.0,0.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_74714,1_102701,225,1_630221889,1_7306,1773510332,1773510332.0,1773510482.0,2.5,9.0,2.5,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10912,1_100264,70,1_608611199,1_7975147,1773510332,1773510385.0,1773510528.0,2.38,0.0,2.38,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10912,1_100162,271,1_694317389,1_7976241,1773510332,1773510600.0,1773510600.0,0.0,6.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_103,1_102745,G Line,1_736400499,1_6406,1773510332,1773510375.0,1773510332.0,-0.72,0.52,-0.2,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_55711,1_100005,106,1_762143799,1_7476,1773510332,1773510430.0,1773510318.0,-1.87,2.53,0.66,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_2850,1_100089,2,1_768040649,1_7192,1773510332,1773510900.0,1773510176.0,-12.07,0.0,-12.07,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_23530,1_100259,67,1_534532859,1_8113,1773510332,1773510555.0,1773510363.0,-3.2,7.4,4.2,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_52306,1_102619,F Line,1_635423269,1_7975736,1773510332,1773510600.0,1773510600.0,0.0,0.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_47660,1_102736,H Line,1_636327589,1_7974726,1773510332,1773510415.0,1773510200.0,-3.58,9.13,5.55,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_58112,1_102619,F Line,1_656275459,1_6272,1773510332,1773510156.0,1773510503.0,5.78,0.75,5.78,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_320,40_100239,550,40_561761449,40_9683,1773510032,1773510000.0,1773510100.0,1.67,1.0,1.67,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_31680,1_100249,60,1_690045519,1_7005,1773510032,1773510110.0,1773510037.0,-1.22,8.0,6.78,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_46505,1_102619,F Line,1_656275819,1_7975738,1773510032,1773510240.0,1773510240.0,0.0,0.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_28370,1_102574,40,1_778640319,1_8147,1773510032,1773510113.0,1773509992.0,-2.02,0.0,-2.02,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10912,1_100447,49,1_650253499,1_7975157,1773510032,1773510180.0,1773510203.0,0.38,16.5,0.38,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10912,1_100214,372,1_609383129,1_7407,1773510032,1773510069.0,1773510205.0,2.27,0.2,2.27,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_620,40_100239,550,40_561762879,40_9806,1773510032,1773510420.0,1773510255.0,-2.75,12.0,9.25,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_18145,1_102574,40,1_724901769,1_8195,1773510032,1773510289.0,1773510178.0,-1.85,0.0,-1.85,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_82675,1_102705,230,1_694314369,1_7366,1773510032,1773510179.0,1773510122.0,-0.95,17.8,16.85,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_73953,1_102704,250,1_720938319,1_7367,1773510032,1773510117.0,1773510045.0,-1.2,10.0,8.8,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_59872,1_102619,F Line,1_656276139,1_6273,1773510032,1773509725.0,1773510177.0,7.53,6.45,7.53,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_57453,1_100074,183,1_721582189,1_7077,1773510032,1773510120.0,1773509935.0,-3.08,5.0,1.92,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_42120,1_100006,107,1_721580959,1_3726,1773510032,1773510183.0,1773510089.0,-1.57,1.32,-0.25,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_65092,1_100162,271,1_720941589,1_7455,1773510032,1773510960.0,1773509875.0,-18.08,1.0,-17.08,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_55290,1_100006,107,1_635408309,1_3756,1773509732,1773509755.0,1773509662.0,-1.55,1.65,0.1,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_60161,1_100042,148,1_762115219,1_3709,1773509732,1773510240.0,1773509485.0,-12.58,1.0,-11.58,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_81254,1_102744,365,1_694591299,1_7228,1773509732,1773509875.0,1773509764.0,-1.85,2.13,0.28,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_2850,1_100089,2,1_768040659,1_7975170,1773509732,1773510000.0,1773510000.0,0.0,0.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_8671,1_100275,8,1_694015869,1_7974443,1773509732,1773509811.0,1773509811.0,0.0,6.77,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10912,1_100224,44,1_634036929,1_6949,1773509732,1773509797.0,1773509916.0,1.98,3.8,1.98,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_99254,1_100045,150,1_694453409,1_8164,1773509732,1773509782.0,1773509885.0,1.72,12.3,1.72,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_45670,1_100210,36,1_562555669,1_7104,1773509732,1773509844.0,1773509844.0,0.0,3.47,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_8541,1_100263,7,1_727429889,1_7974733,1773509732,1773509820.0,1773509820.0,0.0,2.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_52081,1_102736,H Line,1_636327589,1_6064,1773509432,1773509619.0,1773509578.0,-0.68,0.0,-0.68,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_76310,40_100232,522,40_605988959,40_9651,1773509432,1773509115.0,1773509627.0,8.53,2.0,8.53,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_575,1_100210,36,1_562555629,1_7974757,1773509432,1773509520.0,1773509348.0,-2.87,2.0,-0.87,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_47660,1_102736,H Line,1_636327579,1_7974721,1773509432,1773509515.0,1773509515.0,0.0,4.13,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_575,1_100263,7,1_727430009,1_6215,1773509432,1773509520.0,1773509414.0,-1.77,0.0,-1.77,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_11569,1_100002,10,1_736815869,1_7122,1773509432,1773509507.0,1773509462.0,-0.75,16.0,15.25,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_27420,1_100161,27,1_473804719,1_7018,1773509432,1773509435.0,1773509497.0,1.03,5.0,1.03,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_12770,1_100228,48,1_770725379,1_8071,1773509432,1773509487.0,1773509458.0,-0.48,0.0,-0.48,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_8541,1_100263,7,1_727429879,1_8217,1773509432,1773509220.0,1773509529.0,5.15,2.0,5.15,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_42120,1_100249,60,1_690045519,1_7005,1773509432,1773509540.0,1773509443.0,-1.62,7.0,5.38,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_10640,1_100252,62,1_736388509,1_8030,1773509432,1773510300.0,1773509207.0,-18.22,0.0,-18.22,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
1_52306,1_102619,F Line,1_635423669,1_7975737,1773509432,1773509700.0,1773509700.0,0.0,0.0,0.0,10.0,5.0,1,0,3.0,2026-03-14,2026-03-14 10:00,default
